contact_id,customer_id,contact_datetime,first_response_datetime,response_time_min,converted,contact_source_type,customer_type,product_id,product_category,product_subcategory,product_collection,is_payday_period,is_peak_season,month,day_of_month,day_of_week,hour_of_day,fast_response_24h
C_C03572,C_U2726,2025-09-11 08:57:00,2025-09-12 08:39:00,1422,1,product_page,two_times,P0009,car_accessories,unknown,unknown,0,1,9,11,3,8,1
C_C03573,C_U1700,2025-08-19 20:55:00,2025-08-21 04:06:00,1871,0,product_page,lead,P0042,other_accessories,phone_cases,football,0,0,8,19,1,20,0
C_C03574,C_U0728,2025-11-02 21:45:00,2025-11-05 05:39:00,3354,0,product_page,one_time,P0024,earphones,unknown,unknown,1,1,11,2,6,21,0
C_C03575,C_U0332,2025-09-07 10:49:00,2025-09-07 11:10:00,21,0,product_page,lead,P0023,earphones,unknown,unknown,0,1,9,7,6,10,1
C_C03576,C_U2426,2025-10-02 19:03:00,2025-10-03 05:31:00,628,0,general_contact,lead,P0009,car_accessories,unknown,unknown,1,0,10,2,3,19,1
C_C03577,C_U1392,2025-01-24 22:32:00,2025-01-25 08:48:00,616,0,product_page,one_time,P0025,other_accessories,airpods_cases,unknown,0,0,1,24,4,22,1
C_C03578,C_U2584,2025-06-27 11:41:00,2025-06-27 12:22:00,41,1,product_page,one_time,P0005,retro_consoles,caseover_projector,unknown,1,0,6,27,4,11,1
C_C03579,C_U2720,2025-04-28 10:24:00,2025-04-28 13:17:00,173,1,product_page,lead,P0017,kits_and_bundles,unknown,unknown,1,0,4,28,0,10,1
C_C03580,C_U1710,2025-10-22 22:36:00,2025-10-25 15:46:00,3910,0,product_page,lead,P0048,other_accessories,phone_cases,personalized_cases,0,0,10,22,2,22,0
C_C03581,C_U2738,2025-08-06 12:50:00,2025-08-07 14:04:00,1514,0,product_page,lead,P0010,car_accessories,unknown,unknown,0,0,8,6,2,12,0
C_C03582,C_U1709,2025-11-01 19:07:00,2025-11-02 22:54:00,1667,1,product_page,lead,P0019,kits_and_bundles,unknown,unknown,1,1,11,1,5,19,0
C_C03583,C_U1239,2025-11-04 14:21:00,2025-11-05 09:03:00,1122,0,product_page,lead,P0030,other_accessories,protection_accessories,unknown,0,1,11,4,1,14,1
C_C03584,C_U1420,2025-07-08 08:49:00,2025-07-09 23:47:00,2338,0,general_contact,one_time,P0015,cameras_and_accessories,unknown,unknown,0,0,7,8,1,8,0
C_C03585,C_U2613,2025-08-26 15:46:00,2025-08-28 09:37:00,2511,0,product_page,lead,P0012,car_accessories,unknown,unknown,1,0,8,26,1,15,0
C_C03586,C_U1085,2025-10-15 18:28:00,2025-10-15 18:44:00,16,0,product_page,lead,P0007,retro_consoles,caseover_projector,unknown,0,0,10,15,2,18,1
C_C03587,C_U1195,2025-06-20 19:57:00,2025-06-22 01:45:00,1788,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,6,20,4,19,0
C_C03588,C_U0565,2025-12-05 15:51:00,2025-12-06 03:04:00,673,1,general_contact,vip,P0007,retro_consoles,caseover_projector,unknown,0,1,12,5,4,15,1
C_C03589,C_U1109,2025-12-21 22:17:00,2025-12-22 16:16:00,1079,0,general_contact,vip,P0010,car_accessories,unknown,unknown,0,1,12,21,6,22,1
C_C03590,C_U2644,2025-12-22 10:43:00,2025-12-22 14:09:00,206,1,product_page,lead,P0049,other_accessories,phone_cases,cars,0,1,12,22,0,10,1
C_C03591,C_U1421,2025-01-19 17:09:00,2025-01-22 15:58:00,4249,0,general_contact,two_times,P0032,other_accessories,protection_accessories,unknown,0,0,1,19,6,17,0
C_C03592,C_U2402,2025-03-13 12:44:00,2025-03-13 21:07:00,503,0,general_contact,vip,P0047,other_accessories,phone_cases,personalized_cases,0,0,3,13,3,12,1
C_C03593,C_U1553,2025-06-19 10:56:00,2025-06-19 11:13:00,17,1,product_page,two_times,P0059,other_accessories,phone_cases,women,0,0,6,19,3,10,1
C_C03594,C_U1298,2025-02-11 11:45:00,2025-02-12 02:10:00,865,1,product_page,lead,P0008,retro_consoles,caseover_projector,unknown,0,0,2,11,1,11,1
C_C03595,C_U1314,2025-06-07 17:54:00,2025-06-08 05:52:00,718,0,general_contact,lead,P0008,retro_consoles,caseover_projector,unknown,0,0,6,7,5,17,1
C_C03596,C_U2014,2025-01-03 15:56:00,2025-01-03 20:20:00,264,0,product_page,vip,P0013,cameras_and_accessories,unknown,unknown,0,0,1,3,4,15,1
C_C03597,C_U2078,2025-12-18 17:27:00,2025-12-18 17:52:00,25,0,general_contact,two_times,P0048,other_accessories,phone_cases,personalized_cases,0,1,12,18,3,17,1
C_C03598,C_U1396,2025-07-17 09:59:00,2025-07-17 17:21:00,442,0,product_page,vip,P0020,kits_and_bundles,unknown,unknown,0,0,7,17,3,9,1
C_C03599,C_U2451,2025-12-16 18:37:00,2025-12-20 10:21:00,5264,1,product_page,one_time,P0011,car_accessories,unknown,unknown,0,1,12,16,1,18,0
C_C03600,C_U0941,2025-02-01 16:50:00,2025-02-04 04:46:00,3596,0,general_contact,one_time,unknown,unknown,unknown,unknown,1,0,2,1,5,16,0
C_C03601,C_U0507,2025-09-18 13:43:00,2025-09-18 17:16:00,213,1,general_contact,vip,P0037,other_accessories,phone_cases,all_phone_cases,0,1,9,18,3,13,1
C_C03602,C_U2433,2025-12-16 09:58:00,2025-12-16 23:57:00,839,1,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,0,1,12,16,1,9,1
C_C03603,C_U0952,2025-12-20 12:23:00,2025-12-22 04:49:00,2426,1,general_contact,one_time,P0010,car_accessories,unknown,unknown,0,1,12,20,5,12,0
C_C03604,C_U0976,2025-07-28 12:51:00,2025-07-30 16:35:00,3104,0,product_page,lead,P0015,cameras_and_accessories,unknown,unknown,1,0,7,28,0,12,0
C_C03605,C_U2611,2025-12-09 14:10:00,2025-12-09 17:50:00,220,1,product_page,lead,P0003,retro_consoles,caseover_console,unknown,0,1,12,9,1,14,1
C_C03606,C_U2428,2025-12-10 20:41:00,2025-12-10 23:46:00,185,1,general_contact,two_times,unknown,unknown,unknown,unknown,0,1,12,10,2,20,1
C_C03607,C_U0089,2025-11-24 14:25:00,2025-11-24 20:37:00,372,0,product_page,one_time,P0019,kits_and_bundles,unknown,unknown,0,1,11,24,0,14,1
C_C03608,C_U2513,2025-11-21 15:05:00,2025-11-21 16:47:00,102,1,general_contact,lead,unknown,unknown,unknown,unknown,0,1,11,21,4,15,1
C_C03609,C_U1229,2025-11-15 15:54:00,2025-11-19 01:05:00,4871,0,product_page,lead,P0060,other_accessories,phone_cases,women,0,1,11,15,5,15,0
C_C03610,C_U1337,2025-12-21 10:52:00,2025-12-21 21:29:00,637,1,general_contact,vip,P0008,retro_consoles,caseover_projector,unknown,0,1,12,21,6,10,1
C_C03611,C_U1260,2025-03-02 11:51:00,2025-03-03 18:17:00,1826,1,product_page,vip,P0033,other_accessories,chargers_and_others,unknown,1,0,3,2,6,11,0
C_C03612,C_U1317,2025-09-26 13:44:00,2025-09-26 16:02:00,138,0,product_page,lead,P0003,retro_consoles,caseover_console,unknown,1,1,9,26,4,13,1
C_C03613,C_U2313,2025-02-12 15:04:00,2025-02-16 04:38:00,5134,1,product_page,two_times,P0018,kits_and_bundles,unknown,unknown,0,0,2,12,2,15,0
C_C03614,C_U1222,2025-10-23 20:56:00,2025-10-24 05:59:00,543,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,10,23,3,20,1
C_C03615,C_U1324,2025-12-04 11:06:00,2025-12-04 12:24:00,78,0,product_page,vip,P0039,other_accessories,phone_cases,all_phone_cases,0,1,12,4,3,11,1
C_C03616,C_U1134,2025-04-30 10:54:00,2025-05-01 20:32:00,2018,1,product_page,two_times,P0038,other_accessories,phone_cases,all_phone_cases,1,0,4,30,2,10,0
C_C03617,C_U0422,2025-05-26 15:02:00,2025-05-30 05:20:00,5178,1,product_page,vip,P0023,earphones,unknown,unknown,1,0,5,26,0,15,0
C_C03618,C_U1985,2025-03-17 08:52:00,2025-03-20 03:13:00,3981,1,product_page,lead,P0008,retro_consoles,caseover_projector,unknown,0,0,3,17,0,8,0
C_C03619,C_U1813,2025-06-07 17:28:00,2025-06-08 04:23:00,655,0,product_page,one_time,P0012,car_accessories,unknown,unknown,0,0,6,7,5,17,1
C_C03620,C_U1888,2025-07-15 09:34:00,2025-07-16 19:41:00,2047,1,general_contact,lead,unknown,unknown,unknown,unknown,0,0,7,15,1,9,0
C_C03621,C_U1528,2025-11-07 22:08:00,2025-11-08 05:28:00,440,0,product_page,lead,P0011,car_accessories,unknown,unknown,0,1,11,7,4,22,1
C_C03622,C_U1854,2025-03-25 14:51:00,2025-03-25 15:34:00,43,1,general_contact,lead,unknown,unknown,unknown,unknown,1,0,3,25,1,14,1
C_C03623,C_U0722,2025-02-16 14:57:00,2025-02-17 01:12:00,615,0,product_page,vip,P0001,retro_consoles,caseover_console,unknown,0,0,2,16,6,14,1
C_C03624,C_U1016,2025-06-05 15:56:00,2025-06-05 23:09:00,433,0,general_contact,one_time,P0005,retro_consoles,caseover_projector,unknown,0,0,6,5,3,15,1
C_C03625,C_U2345,2025-06-26 09:54:00,2025-06-26 15:39:00,345,0,general_contact,one_time,unknown,unknown,unknown,unknown,1,0,6,26,3,9,1
C_C03626,C_U1231,2025-09-18 17:37:00,2025-09-19 05:28:00,711,1,general_contact,vip,unknown,unknown,unknown,unknown,0,1,9,18,3,17,1
C_C03627,C_U0504,2025-11-17 12:31:00,2025-11-17 20:30:00,479,1,product_page,vip,P0058,other_accessories,phone_cases,women,0,1,11,17,0,12,1
C_C03628,C_U2450,2025-02-23 11:04:00,2025-02-24 17:14:00,1810,0,product_page,lead,P0051,other_accessories,phone_cases,cars,0,0,2,23,6,11,0
C_C03629,C_U0835,2025-09-26 18:48:00,2025-09-26 23:39:00,291,1,general_contact,two_times,P0047,other_accessories,phone_cases,personalized_cases,1,1,9,26,4,18,1
C_C03630,C_U0013,2025-02-06 19:23:00,2025-02-10 17:07:00,5624,0,general_contact,vip,P0032,other_accessories,protection_accessories,unknown,0,0,2,6,3,19,0
C_C03631,C_U1864,2025-10-23 11:44:00,2025-10-27 09:59:00,5655,0,product_page,lead,P0059,other_accessories,phone_cases,women,0,0,10,23,3,11,0
C_C03632,C_U0012,2025-03-21 19:52:00,2025-03-21 20:30:00,38,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,3,21,4,19,1
C_C03633,C_U1567,2025-11-16 15:41:00,2025-11-16 23:15:00,454,1,general_contact,two_times,unknown,unknown,unknown,unknown,0,1,11,16,6,15,1
C_C03634,C_U2145,2025-03-03 13:55:00,2025-03-03 15:43:00,108,0,product_page,lead,P0023,earphones,unknown,unknown,0,0,3,3,0,13,1
C_C03635,C_U2615,2025-12-22 12:35:00,2025-12-22 16:20:00,225,1,product_page,lead,P0060,other_accessories,phone_cases,women,0,1,12,22,0,12,1
C_C03636,C_U0025,2025-01-01 09:41:00,2025-01-01 10:00:00,19,1,general_contact,one_time,P0024,earphones,unknown,unknown,1,0,1,1,2,9,1
C_C03637,C_U1651,2025-08-24 09:35:00,2025-08-28 08:57:00,5722,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,8,24,6,9,0
C_C03638,C_U0255,2025-04-24 09:21:00,2025-04-27 23:06:00,5145,1,general_contact,vip,unknown,unknown,unknown,unknown,0,0,4,24,3,9,0
C_C03639,C_U2434,2025-07-31 10:59:00,2025-08-01 04:33:00,1054,0,general_contact,vip,P0013,cameras_and_accessories,unknown,unknown,1,0,7,31,3,10,1
C_C03640,C_U1068,2025-10-29 18:31:00,2025-10-29 21:40:00,189,1,product_page,one_time,P0006,retro_consoles,caseover_projector,unknown,1,0,10,29,2,18,1
C_C03641,C_U1328,2025-09-19 17:57:00,2025-09-20 12:31:00,1114,0,product_page,two_times,P0047,other_accessories,phone_cases,personalized_cases,0,1,9,19,4,17,1
C_C03642,C_U1913,2025-12-01 10:36:00,2025-12-03 13:42:00,3066,0,general_contact,one_time,unknown,unknown,unknown,unknown,1,1,12,1,0,10,0
C_C03643,C_U2283,2025-04-16 17:06:00,2025-04-17 05:31:00,745,1,product_page,one_time,P0024,earphones,unknown,unknown,0,0,4,16,2,17,1
C_C03644,C_U2691,2025-06-12 17:42:00,2025-06-15 05:48:00,3606,0,product_page,lead,P0017,kits_and_bundles,unknown,unknown,0,0,6,12,3,17,0
C_C03645,C_U0641,2025-07-15 12:27:00,2025-07-18 21:32:00,4865,0,product_page,vip,P0018,kits_and_bundles,unknown,unknown,0,0,7,15,1,12,0
C_C03646,C_U0370,2025-05-29 13:47:00,2025-06-01 12:06:00,4219,0,product_page,two_times,P0017,kits_and_bundles,unknown,unknown,1,0,5,29,3,13,0
C_C03647,C_U2058,2025-11-02 11:43:00,2025-11-03 10:13:00,1350,1,product_page,lead,P0030,other_accessories,protection_accessories,unknown,1,1,11,2,6,11,1
C_C03648,C_U1884,2025-05-24 09:23:00,2025-05-24 11:10:00,107,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,0,5,24,5,9,1
C_C03649,C_U0557,2025-12-08 19:48:00,2025-12-09 18:25:00,1357,0,general_contact,lead,P0041,other_accessories,phone_cases,football,0,1,12,8,0,19,1
C_C03650,C_U0456,2025-11-04 20:07:00,2025-11-07 01:16:00,3189,1,product_page,one_time,P0005,retro_consoles,caseover_projector,unknown,0,1,11,4,1,20,0
C_C03651,C_U2163,2025-03-12 12:26:00,2025-03-12 13:00:00,34,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,3,12,2,12,1
C_C03652,C_U2228,2025-08-20 13:22:00,2025-08-24 03:58:00,5196,0,product_page,one_time,P0046,other_accessories,phone_cases,personalized_cases,0,0,8,20,2,13,0
C_C03653,C_U0767,2025-05-29 18:03:00,2025-05-29 18:30:00,27,1,general_contact,one_time,unknown,unknown,unknown,unknown,1,0,5,29,3,18,1
C_C03654,C_U0923,2025-02-03 15:39:00,2025-02-07 10:28:00,5449,0,product_page,one_time,P0037,other_accessories,phone_cases,all_phone_cases,0,0,2,3,0,15,0
C_C03655,C_U1905,2025-04-21 15:18:00,2025-04-22 13:56:00,1358,0,product_page,two_times,P0020,kits_and_bundles,unknown,unknown,0,0,4,21,0,15,1
C_C03656,C_U0292,2025-12-02 15:34:00,2025-12-03 02:00:00,626,1,product_page,vip,P0021,earphones,unknown,unknown,1,1,12,2,1,15,1
C_C03657,C_U1526,2025-10-16 20:49:00,2025-10-17 09:12:00,743,0,general_contact,one_time,P0042,other_accessories,phone_cases,football,0,0,10,16,3,20,1
C_C03658,C_U1099,2025-12-10 13:46:00,2025-12-14 01:22:00,5016,1,product_page,one_time,P0006,retro_consoles,caseover_projector,unknown,0,1,12,10,2,13,0
C_C03659,C_U1296,2025-12-17 19:23:00,2025-12-17 23:34:00,251,1,product_page,one_time,P0003,retro_consoles,caseover_console,unknown,0,1,12,17,2,19,1
C_C03660,C_U0414,2025-02-15 12:39:00,2025-02-15 23:50:00,671,0,general_contact,one_time,P0059,other_accessories,phone_cases,women,0,0,2,15,5,12,1
C_C03661,C_U1082,2025-06-01 10:55:00,2025-06-01 11:09:00,14,0,general_contact,lead,unknown,unknown,unknown,unknown,1,0,6,1,6,10,1
C_C03662,C_U2628,2025-02-16 20:06:00,2025-02-19 08:57:00,3651,0,product_page,two_times,P0006,retro_consoles,caseover_projector,unknown,0,0,2,16,6,20,0
C_C03663,C_U2478,2025-06-21 16:00:00,2025-06-24 15:36:00,4296,0,product_page,two_times,P0015,cameras_and_accessories,unknown,unknown,0,0,6,21,5,16,0
C_C03664,C_U2014,2025-04-06 18:26:00,2025-04-07 00:36:00,370,0,product_page,one_time,P0022,earphones,unknown,unknown,0,0,4,6,6,18,1
C_C03665,C_U1371,2025-08-17 20:26:00,2025-08-18 17:23:00,1257,1,general_contact,lead,P0025,other_accessories,airpods_cases,unknown,0,0,8,17,6,20,1
C_C03666,C_U0269,2025-06-12 21:23:00,2025-06-13 07:35:00,612,0,product_page,one_time,P0028,other_accessories,airpods_cases,unknown,0,0,6,12,3,21,1
C_C03667,C_U0258,2025-02-12 22:43:00,2025-02-13 01:43:00,180,1,general_contact,lead,P0010,car_accessories,unknown,unknown,0,0,2,12,2,22,1
C_C03668,C_U0732,2025-09-25 22:00:00,2025-09-25 22:36:00,36,1,product_page,one_time,P0010,car_accessories,unknown,unknown,1,1,9,25,3,22,1
C_C03669,C_U2325,2025-05-30 12:27:00,2025-05-30 17:22:00,295,0,general_contact,lead,unknown,unknown,unknown,unknown,1,0,5,30,4,12,1
C_C03670,C_U1489,2025-02-28 15:13:00,2025-03-01 02:51:00,698,0,product_page,lead,P0043,other_accessories,phone_cases,football,1,0,2,28,4,15,1
C_C03671,C_U2264,2025-11-06 11:04:00,2025-11-07 00:41:00,817,0,product_page,lead,P0010,car_accessories,unknown,unknown,0,1,11,6,3,11,1
C_C03672,C_U0097,2025-09-18 10:19:00,2025-09-18 10:50:00,31,0,product_page,vip,P0019,kits_and_bundles,unknown,unknown,0,1,9,18,3,10,1
C_C03673,C_U2165,2025-09-30 19:06:00,2025-10-01 01:38:00,392,0,product_page,one_time,P0007,retro_consoles,caseover_projector,unknown,1,1,9,30,1,19,1
C_C03674,C_U1696,2025-10-22 11:34:00,2025-10-25 22:30:00,4976,0,general_contact,lead,P0018,kits_and_bundles,unknown,unknown,0,0,10,22,2,11,0
C_C03675,C_U2657,2025-01-28 19:25:00,2025-01-28 19:56:00,31,1,general_contact,two_times,unknown,unknown,unknown,unknown,1,0,1,28,1,19,1
C_C03676,C_U2319,2025-03-19 21:17:00,2025-03-22 22:37:00,4400,0,product_page,lead,P0017,kits_and_bundles,unknown,unknown,0,0,3,19,2,21,0
C_C03677,C_U2720,2025-01-04 15:21:00,2025-01-05 10:44:00,1163,0,product_page,two_times,P0024,earphones,unknown,unknown,0,0,1,4,5,15,1
C_C03678,C_U0699,2025-11-11 15:21:00,2025-11-11 16:09:00,48,0,product_page,vip,P0032,other_accessories,protection_accessories,unknown,0,1,11,11,1,15,1
C_C03679,C_U0477,2025-12-19 22:45:00,2025-12-19 23:28:00,43,1,product_page,lead,P0002,retro_consoles,caseover_console,unknown,0,1,12,19,4,22,1
C_C03680,C_U0458,2025-05-14 17:26:00,2025-05-15 02:33:00,547,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,5,14,2,17,1
C_C03681,C_U2592,2025-02-11 19:41:00,2025-02-12 10:53:00,912,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,2,11,1,19,1
C_C03682,C_U1145,2025-07-28 08:34:00,2025-07-28 11:22:00,168,0,general_contact,lead,P0023,earphones,unknown,unknown,1,0,7,28,0,8,1
C_C03683,C_U2575,2025-03-31 18:02:00,2025-04-01 01:08:00,426,1,product_page,one_time,P0020,kits_and_bundles,unknown,unknown,1,0,3,31,0,18,1
C_C03684,C_U2164,2025-06-27 21:33:00,2025-06-28 01:33:00,240,0,product_page,lead,P0037,other_accessories,phone_cases,all_phone_cases,1,0,6,27,4,21,1
C_C03685,C_U0965,2025-11-18 09:39:00,2025-11-18 11:52:00,133,1,product_page,two_times,P0011,car_accessories,unknown,unknown,0,1,11,18,1,9,1
C_C03686,C_U0606,2025-11-24 17:53:00,2025-11-26 12:38:00,2565,1,product_page,vip,P0010,car_accessories,unknown,unknown,0,1,11,24,0,17,0
C_C03687,C_U0001,2025-12-03 11:46:00,2025-12-03 16:18:00,272,1,general_contact,lead,unknown,unknown,unknown,unknown,0,1,12,3,2,11,1
C_C03688,C_U1146,2025-08-04 13:03:00,2025-08-04 14:55:00,112,0,product_page,one_time,P0058,other_accessories,phone_cases,women,0,0,8,4,0,13,1
C_C03689,C_U1097,2025-11-16 15:31:00,2025-11-16 15:37:00,6,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,1,11,16,6,15,1
C_C03690,C_U1688,2025-01-07 15:16:00,2025-01-09 11:10:00,2634,0,product_page,vip,P0021,earphones,unknown,unknown,0,0,1,7,1,15,0
C_C03691,C_U2556,2025-11-25 11:00:00,2025-11-26 06:50:00,1190,1,general_contact,lead,unknown,unknown,unknown,unknown,1,1,11,25,1,11,1
C_C03692,C_U0764,2025-02-02 09:12:00,2025-02-02 10:20:00,68,0,product_page,lead,P0047,other_accessories,phone_cases,personalized_cases,1,0,2,2,6,9,1
C_C03693,C_U0140,2025-07-10 11:52:00,2025-07-12 15:30:00,3098,0,product_page,vip,P0008,retro_consoles,caseover_projector,unknown,0,0,7,10,3,11,0
C_C03694,C_U1052,2025-02-15 13:25:00,2025-02-15 15:38:00,133,0,general_contact,lead,P0032,other_accessories,protection_accessories,unknown,0,0,2,15,5,13,1
C_C03695,C_U2701,2025-06-14 10:27:00,2025-06-18 00:01:00,5134,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,6,14,5,10,0
C_C03696,C_U1244,2025-12-20 15:32:00,2025-12-20 16:19:00,47,1,general_contact,vip,P0013,cameras_and_accessories,unknown,unknown,0,1,12,20,5,15,1
C_C03697,C_U0165,2025-01-30 14:29:00,2025-01-30 18:27:00,238,0,general_contact,two_times,unknown,unknown,unknown,unknown,1,0,1,30,3,14,1
C_C03698,C_U1801,2025-09-12 13:47:00,2025-09-12 14:19:00,32,1,general_contact,vip,unknown,unknown,unknown,unknown,0,1,9,12,4,13,1
C_C03699,C_U0222,2025-12-24 08:02:00,2025-12-24 21:15:00,793,0,product_page,lead,P0017,kits_and_bundles,unknown,unknown,0,1,12,24,2,8,1
C_C03700,C_U0840,2025-03-04 22:14:00,2025-03-06 01:08:00,1614,0,product_page,two_times,P0002,retro_consoles,caseover_console,unknown,0,0,3,4,1,22,0
C_C03701,C_U1527,2025-12-15 11:57:00,2025-12-19 04:03:00,5286,0,product_page,one_time,P0013,cameras_and_accessories,unknown,unknown,0,1,12,15,0,11,0
C_C03702,C_U1695,2025-11-01 13:41:00,2025-11-02 03:05:00,804,0,product_page,vip,P0012,car_accessories,unknown,unknown,1,1,11,1,5,13,1
C_C03703,C_U2462,2025-02-27 08:28:00,2025-02-27 10:09:00,101,0,product_page,vip,P0010,car_accessories,unknown,unknown,1,0,2,27,3,8,1
C_C03704,C_U2501,2025-09-21 17:33:00,2025-09-23 06:18:00,2205,0,product_page,one_time,P0021,earphones,unknown,unknown,0,1,9,21,6,17,0
C_C03705,C_U1989,2025-05-17 18:56:00,2025-05-18 18:10:00,1394,1,product_page,two_times,P0012,car_accessories,unknown,unknown,0,0,5,17,5,18,1
C_C03706,C_U1790,2025-09-23 20:49:00,2025-09-23 23:16:00,147,0,general_contact,lead,P0024,earphones,unknown,unknown,0,1,9,23,1,20,1
C_C03707,C_U2108,2025-12-17 13:51:00,2025-12-17 15:41:00,110,1,general_contact,two_times,unknown,unknown,unknown,unknown,0,1,12,17,2,13,1
C_C03708,C_U0287,2025-09-29 08:35:00,2025-09-29 13:16:00,281,1,general_contact,one_time,P0035,other_accessories,chargers_and_others,unknown,1,1,9,29,0,8,1
C_C03709,C_U0245,2025-03-03 18:46:00,2025-03-05 19:19:00,2913,0,general_contact,one_time,P0020,kits_and_bundles,unknown,unknown,0,0,3,3,0,18,0
C_C03710,C_U1334,2025-04-19 17:44:00,2025-04-23 14:20:00,5556,1,product_page,one_time,P0009,car_accessories,unknown,unknown,0,0,4,19,5,17,0
C_C03711,C_U1966,2025-06-14 19:25:00,2025-06-16 02:31:00,1866,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,6,14,5,19,0
C_C03712,C_U2616,2025-05-05 21:08:00,2025-05-06 06:42:00,574,0,general_contact,lead,P0033,other_accessories,chargers_and_others,unknown,0,0,5,5,0,21,1
C_C03713,C_U2338,2025-02-17 12:38:00,2025-02-18 10:35:00,1317,1,product_page,one_time,P0024,earphones,unknown,unknown,0,0,2,17,0,12,1
C_C03714,C_U0921,2025-07-07 12:53:00,2025-07-10 10:05:00,4152,0,product_page,lead,P0013,cameras_and_accessories,unknown,unknown,0,0,7,7,0,12,0
C_C03715,C_U0145,2025-08-22 22:12:00,2025-08-24 16:36:00,2544,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,0,8,22,4,22,0
C_C03716,C_U1714,2025-07-04 13:54:00,2025-07-08 07:52:00,5398,0,product_page,vip,P0023,earphones,unknown,unknown,0,0,7,4,4,13,0
C_C03717,C_U1472,2025-04-21 20:33:00,2025-04-22 11:17:00,884,0,product_page,two_times,P0003,retro_consoles,caseover_console,unknown,0,0,4,21,0,20,1
C_C03718,C_U1489,2025-03-16 15:51:00,2025-03-16 16:50:00,59,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,3,16,6,15,1
C_C03719,C_U0022,2025-12-06 14:31:00,2025-12-07 21:16:00,1845,1,general_contact,lead,P0057,other_accessories,phone_cases,women,0,1,12,6,5,14,0
C_C03720,C_U0136,2025-03-24 08:36:00,2025-03-25 22:49:00,2293,1,product_page,one_time,P0024,earphones,unknown,unknown,0,0,3,24,0,8,0
C_C03721,C_U1670,2025-09-15 15:16:00,2025-09-15 15:57:00,41,1,product_page,two_times,P0010,car_accessories,unknown,unknown,0,1,9,15,0,15,1
C_C03722,C_U1320,2025-10-29 20:24:00,2025-10-30 01:09:00,285,1,product_page,lead,P0021,earphones,unknown,unknown,1,0,10,29,2,20,1
C_C03723,C_U2009,2025-09-26 11:13:00,2025-09-27 08:19:00,1266,0,product_page,one_time,P0012,car_accessories,unknown,unknown,1,1,9,26,4,11,1
C_C03724,C_U1703,2025-08-29 11:37:00,2025-08-31 10:25:00,2808,0,product_page,two_times,P0007,retro_consoles,caseover_projector,unknown,1,0,8,29,4,11,0
C_C03725,C_U0473,2025-09-23 18:58:00,2025-09-25 21:12:00,3014,0,product_page,vip,P0055,other_accessories,phone_cases,men,0,1,9,23,1,18,0
C_C03726,C_U0932,2025-08-02 12:29:00,2025-08-03 06:30:00,1081,0,product_page,lead,P0045,other_accessories,phone_cases,personalized_cases,1,0,8,2,5,12,1
C_C03727,C_U2159,2025-02-10 11:04:00,2025-02-10 21:01:00,597,1,product_page,one_time,P0012,car_accessories,unknown,unknown,0,0,2,10,0,11,1
C_C03728,C_U0431,2025-10-24 18:39:00,2025-10-24 21:13:00,154,1,general_contact,two_times,unknown,unknown,unknown,unknown,0,0,10,24,4,18,1
C_C03729,C_U2709,2025-03-14 11:18:00,2025-03-18 00:54:00,5136,1,general_contact,lead,P0011,car_accessories,unknown,unknown,0,0,3,14,4,11,0
C_C03730,C_U2482,2025-09-10 12:55:00,2025-09-10 13:50:00,55,0,general_contact,one_time,P0012,car_accessories,unknown,unknown,0,1,9,10,2,12,1
C_C03731,C_U2455,2025-10-15 15:59:00,2025-10-15 16:08:00,9,0,general_contact,lead,P0007,retro_consoles,caseover_projector,unknown,0,0,10,15,2,15,1
C_C03732,C_U0256,2025-02-26 20:29:00,2025-02-27 05:28:00,539,1,product_page,lead,P0023,earphones,unknown,unknown,1,0,2,26,2,20,1
C_C03733,C_U2406,2025-02-27 11:39:00,2025-03-02 11:33:00,4314,0,general_contact,lead,P0023,earphones,unknown,unknown,1,0,2,27,3,11,0
C_C03734,C_U0456,2025-01-30 08:43:00,2025-01-30 12:58:00,255,0,product_page,one_time,P0032,other_accessories,protection_accessories,unknown,1,0,1,30,3,8,1
C_C03735,C_U1962,2025-11-02 19:30:00,2025-11-06 06:01:00,4951,1,product_page,vip,P0009,car_accessories,unknown,unknown,1,1,11,2,6,19,0
C_C03736,C_U0051,2025-11-16 18:33:00,2025-11-17 00:53:00,380,1,product_page,vip,P0033,other_accessories,chargers_and_others,unknown,0,1,11,16,6,18,1
C_C03737,C_U2208,2025-06-07 11:38:00,2025-06-08 09:09:00,1291,0,product_page,lead,P0008,retro_consoles,caseover_projector,unknown,0,0,6,7,5,11,1
