contact_id,customer_id,contact_datetime,first_response_datetime,response_time_min,converted,contact_source_type,customer_type,product_id,product_category,product_subcategory,product_collection,is_payday_period,is_peak_season,month,day_of_month,day_of_week,hour_of_day,fast_response_24h
B_C04222,B_U1690,2025-10-08 19:47:00,2025-10-09 13:42:00,1075,1,product_page,vip,P0011,car_accessories,unknown,unknown,0,0,10,8,2,19,1
B_C04223,B_U0791,2025-06-23 17:59:00,2025-06-27 07:01:00,5102,0,general_contact,one_time,P0046,other_accessories,phone_cases,personalized_cases,0,0,6,23,0,17,0
B_C04224,B_U2015,2025-09-16 21:09:00,2025-09-20 00:40:00,4531,1,general_contact,lead,P0042,other_accessories,phone_cases,football,0,1,9,16,1,21,0
B_C04225,B_U1720,2025-11-25 10:38:00,2025-11-26 09:59:00,1401,0,general_contact,lead,P0037,other_accessories,phone_cases,all_phone_cases,1,1,11,25,1,10,1
B_C04226,B_U0907,2025-09-02 18:40:00,2025-09-03 10:12:00,932,0,general_contact,two_times,unknown,unknown,unknown,unknown,1,1,9,2,1,18,1
B_C04227,B_U1032,2025-03-31 10:38:00,2025-04-01 10:20:00,1422,0,product_page,lead,P0030,other_accessories,protection_accessories,unknown,1,0,3,31,0,10,1
B_C04228,B_U0589,2025-03-25 17:04:00,2025-03-27 08:35:00,2371,1,general_contact,two_times,unknown,unknown,unknown,unknown,1,0,3,25,1,17,0
B_C04229,B_U1476,2025-02-16 12:12:00,2025-02-19 23:33:00,5001,0,product_page,vip,P0023,earphones,unknown,unknown,0,0,2,16,6,12,0
B_C04230,B_U2160,2025-12-05 20:22:00,2025-12-06 02:12:00,350,0,product_page,one_time,P0021,earphones,unknown,unknown,0,1,12,5,4,20,1
B_C04231,B_U0966,2025-07-01 20:22:00,2025-07-01 22:49:00,147,0,general_contact,two_times,unknown,unknown,unknown,unknown,1,0,7,1,1,20,1
B_C04232,B_U1553,2025-04-18 17:08:00,2025-04-21 08:40:00,3812,1,product_page,lead,P0010,car_accessories,unknown,unknown,0,0,4,18,4,17,0
B_C04233,B_U1844,2025-12-14 22:14:00,2025-12-15 20:50:00,1356,1,product_page,one_time,P0007,retro_consoles,caseover_projector,unknown,0,1,12,14,6,22,1
B_C04234,B_U0308,2025-11-15 08:07:00,2025-11-15 17:50:00,583,0,product_page,vip,P0046,other_accessories,phone_cases,personalized_cases,0,1,11,15,5,8,1
B_C04235,B_U0794,2025-09-18 09:22:00,2025-09-18 10:05:00,43,0,general_contact,vip,P0023,earphones,unknown,unknown,0,1,9,18,3,9,1
B_C04236,B_U1056,2025-09-11 15:59:00,2025-09-11 17:23:00,84,0,general_contact,one_time,P0022,earphones,unknown,unknown,0,1,9,11,3,15,1
B_C04237,B_U0043,2025-12-04 08:22:00,2025-12-04 08:47:00,25,1,product_page,vip,P0028,other_accessories,airpods_cases,unknown,0,1,12,4,3,8,1
B_C04238,B_U1500,2025-07-31 14:33:00,2025-07-31 17:36:00,183,0,general_contact,lead,P0018,kits_and_bundles,unknown,unknown,1,0,7,31,3,14,1
B_C04239,B_U0640,2025-11-28 09:29:00,2025-11-28 15:22:00,353,0,product_page,two_times,P0031,other_accessories,protection_accessories,unknown,1,1,11,28,4,9,1
B_C04240,B_U2185,2025-01-27 20:14:00,2025-01-28 11:46:00,932,0,product_page,lead,P0041,other_accessories,phone_cases,football,1,0,1,27,0,20,1
B_C04241,B_U1465,2025-06-21 14:13:00,2025-06-24 23:22:00,4869,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,6,21,5,14,0
B_C04242,B_U1007,2025-07-12 09:42:00,2025-07-12 13:48:00,246,0,product_page,lead,P0008,retro_consoles,caseover_projector,unknown,0,0,7,12,5,9,1
B_C04243,B_U2378,2025-03-11 16:39:00,2025-03-11 23:20:00,401,1,product_page,two_times,P0004,retro_consoles,caseover_console,unknown,0,0,3,11,1,16,1
B_C04244,B_U1645,2025-10-19 16:09:00,2025-10-20 21:37:00,1768,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,10,19,6,16,0
B_C04245,B_U0143,2025-02-11 14:25:00,2025-02-14 00:55:00,3510,0,general_contact,lead,P0004,retro_consoles,caseover_console,unknown,0,0,2,11,1,14,0
B_C04246,B_U0150,2025-03-17 11:56:00,2025-03-19 05:09:00,2473,0,product_page,vip,P0004,retro_consoles,caseover_console,unknown,0,0,3,17,0,11,0
B_C04247,B_U1743,2025-07-09 17:21:00,2025-07-09 17:50:00,29,0,product_page,vip,P0005,retro_consoles,caseover_projector,unknown,0,0,7,9,2,17,1
B_C04248,B_U1216,2025-12-12 14:16:00,2025-12-13 05:22:00,906,0,product_page,lead,P0051,other_accessories,phone_cases,cars,0,1,12,12,4,14,1
B_C04249,B_U1030,2025-12-28 12:45:00,2025-12-29 23:57:00,2112,0,product_page,lead,P0012,car_accessories,unknown,unknown,1,1,12,28,6,12,0
B_C04250,B_U0755,2025-03-05 14:35:00,2025-03-07 10:03:00,2608,0,product_page,two_times,P0021,earphones,unknown,unknown,0,0,3,5,2,14,0
B_C04251,B_U1452,2025-07-21 15:07:00,2025-07-21 15:17:00,10,0,product_page,lead,P0012,car_accessories,unknown,unknown,0,0,7,21,0,15,1
B_C04252,B_U1623,2025-12-24 15:12:00,2025-12-25 01:16:00,604,0,general_contact,one_time,P0019,kits_and_bundles,unknown,unknown,0,1,12,24,2,15,1
B_C04253,B_U1437,2025-08-22 08:17:00,2025-08-24 14:51:00,3274,1,general_contact,one_time,P0017,kits_and_bundles,unknown,unknown,0,0,8,22,4,8,0
B_C04254,B_U0021,2025-07-27 14:11:00,2025-07-27 16:19:00,128,1,general_contact,lead,unknown,unknown,unknown,unknown,1,0,7,27,6,14,1
B_C04255,B_U1076,2025-03-20 18:56:00,2025-03-21 05:13:00,617,0,product_page,two_times,P0051,other_accessories,phone_cases,cars,0,0,3,20,3,18,1
B_C04256,B_U1704,2025-11-01 08:13:00,2025-11-02 06:55:00,1362,0,product_page,one_time,P0032,other_accessories,protection_accessories,unknown,1,1,11,1,5,8,1
B_C04257,B_U0431,2025-01-23 12:22:00,2025-01-23 17:04:00,282,0,product_page,lead,P0055,other_accessories,phone_cases,men,0,0,1,23,3,12,1
B_C04258,B_U0276,2025-11-05 17:43:00,2025-11-06 06:38:00,775,1,product_page,two_times,P0012,car_accessories,unknown,unknown,0,1,11,5,2,17,1
B_C04259,B_U1275,2025-11-27 11:52:00,2025-11-30 22:00:00,4928,1,product_page,two_times,P0059,other_accessories,phone_cases,women,1,1,11,27,3,11,0
B_C04260,B_U2568,2025-09-02 15:47:00,2025-09-03 08:37:00,1010,0,general_contact,two_times,unknown,unknown,unknown,unknown,1,1,9,2,1,15,1
B_C04261,B_U0800,2025-04-07 13:58:00,2025-04-08 14:59:00,1501,0,product_page,lead,P0047,other_accessories,phone_cases,personalized_cases,0,0,4,7,0,13,0
B_C04262,B_U0839,2025-05-30 17:54:00,2025-05-31 09:08:00,914,1,general_contact,one_time,P0052,other_accessories,phone_cases,cars,1,0,5,30,4,17,1
B_C04263,B_U1316,2025-12-07 18:59:00,2025-12-08 14:49:00,1190,0,product_page,one_time,P0014,cameras_and_accessories,unknown,unknown,0,1,12,7,6,18,1
B_C04264,B_U2300,2025-05-11 19:28:00,2025-05-11 20:48:00,80,0,product_page,one_time,P0020,kits_and_bundles,unknown,unknown,0,0,5,11,6,19,1
B_C04265,B_U0410,2025-04-14 11:10:00,2025-04-14 13:49:00,159,0,product_page,vip,P0054,other_accessories,phone_cases,men,0,0,4,14,0,11,1
B_C04266,B_U1688,2025-05-03 20:38:00,2025-05-04 09:40:00,782,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,5,3,5,20,1
B_C04267,B_U0266,2025-10-05 12:52:00,2025-10-07 01:28:00,2196,0,product_page,lead,P0018,kits_and_bundles,unknown,unknown,0,0,10,5,6,12,0
B_C04268,B_U1992,2025-05-15 17:41:00,2025-05-18 21:54:00,4573,0,product_page,lead,P0007,retro_consoles,caseover_projector,unknown,0,0,5,15,3,17,0
B_C04269,B_U0367,2025-12-26 11:21:00,2025-12-27 05:09:00,1068,0,product_page,one_time,P0003,retro_consoles,caseover_console,unknown,1,1,12,26,4,11,1
B_C04270,B_U0581,2025-03-11 13:12:00,2025-03-11 17:07:00,235,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,3,11,1,13,1
B_C04271,B_U0454,2025-04-04 16:36:00,2025-04-07 04:37:00,3601,0,general_contact,one_time,P0013,cameras_and_accessories,unknown,unknown,0,0,4,4,4,16,0
B_C04272,B_U0447,2025-07-21 21:54:00,2025-07-22 02:17:00,263,0,product_page,lead,P0020,kits_and_bundles,unknown,unknown,0,0,7,21,0,21,1
B_C04273,B_U0535,2025-06-10 11:01:00,2025-06-11 04:00:00,1019,0,product_page,lead,P0030,other_accessories,protection_accessories,unknown,0,0,6,10,1,11,1
B_C04274,B_U2224,2025-03-31 09:18:00,2025-04-03 08:04:00,4246,1,general_contact,lead,P0038,other_accessories,phone_cases,all_phone_cases,1,0,3,31,0,9,0
B_C04275,B_U1330,2025-03-20 09:22:00,2025-03-21 07:56:00,1354,1,product_page,one_time,P0019,kits_and_bundles,unknown,unknown,0,0,3,20,3,9,1
B_C04276,B_U1193,2025-07-12 19:38:00,2025-07-12 19:44:00,6,0,product_page,one_time,P0023,earphones,unknown,unknown,0,0,7,12,5,19,1
B_C04277,B_U1436,2025-12-03 14:27:00,2025-12-03 15:04:00,37,1,product_page,lead,P0029,other_accessories,protection_accessories,unknown,0,1,12,3,2,14,1
B_C04278,B_U1273,2025-01-06 20:22:00,2025-01-07 01:28:00,306,0,product_page,lead,P0059,other_accessories,phone_cases,women,0,0,1,6,0,20,1
B_C04279,B_U0043,2025-01-27 22:42:00,2025-01-30 20:04:00,4162,0,product_page,two_times,P0022,earphones,unknown,unknown,1,0,1,27,0,22,0
B_C04280,B_U1320,2025-04-05 15:14:00,2025-04-05 18:03:00,169,1,general_contact,lead,P0023,earphones,unknown,unknown,0,0,4,5,5,15,1
B_C04281,B_U0486,2025-12-24 16:39:00,2025-12-25 08:42:00,963,0,product_page,lead,P0024,earphones,unknown,unknown,0,1,12,24,2,16,1
B_C04282,B_U1735,2025-10-11 16:30:00,2025-10-14 19:32:00,4502,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,10,11,5,16,0
B_C04283,B_U2289,2025-04-28 16:50:00,2025-05-01 01:38:00,3408,1,product_page,one_time,P0038,other_accessories,phone_cases,all_phone_cases,1,0,4,28,0,16,0
B_C04284,B_U2246,2025-10-02 12:55:00,2025-10-05 03:06:00,3731,0,product_page,vip,P0018,kits_and_bundles,unknown,unknown,1,0,10,2,3,12,0
B_C04285,B_U1646,2025-04-14 19:02:00,2025-04-16 20:03:00,2941,0,product_page,lead,P0006,retro_consoles,caseover_projector,unknown,0,0,4,14,0,19,0
B_C04286,B_U0208,2025-08-06 13:28:00,2025-08-06 19:25:00,357,0,product_page,lead,P0020,kits_and_bundles,unknown,unknown,0,0,8,6,2,13,1
B_C04287,B_U0369,2025-05-24 22:31:00,2025-05-25 02:15:00,224,1,product_page,lead,P0010,car_accessories,unknown,unknown,0,0,5,24,5,22,1
B_C04288,B_U2336,2025-07-14 16:54:00,2025-07-14 17:15:00,21,1,product_page,vip,P0034,other_accessories,chargers_and_others,unknown,0,0,7,14,0,16,1
B_C04289,B_U1803,2025-08-14 10:16:00,2025-08-16 09:18:00,2822,0,product_page,lead,P0025,other_accessories,airpods_cases,unknown,0,0,8,14,3,10,0
B_C04290,B_U0379,2025-01-22 14:19:00,2025-01-23 00:43:00,624,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,1,22,2,14,1
B_C04291,B_U1291,2025-08-16 14:12:00,2025-08-16 14:43:00,31,1,product_page,lead,P0012,car_accessories,unknown,unknown,0,0,8,16,5,14,1
B_C04292,B_U1440,2025-07-04 19:40:00,2025-07-08 09:19:00,5139,0,general_contact,one_time,P0007,retro_consoles,caseover_projector,unknown,0,0,7,4,4,19,0
B_C04293,B_U1127,2025-01-03 19:45:00,2025-01-04 18:30:00,1365,1,product_page,two_times,P0011,car_accessories,unknown,unknown,0,0,1,3,4,19,1
B_C04294,B_U0091,2025-12-17 16:28:00,2025-12-17 17:55:00,87,0,product_page,lead,P0003,retro_consoles,caseover_console,unknown,0,1,12,17,2,16,1
B_C04295,B_U1348,2025-04-14 18:06:00,2025-04-14 18:20:00,14,1,product_page,two_times,P0054,other_accessories,phone_cases,men,0,0,4,14,0,18,1
B_C04296,B_U0879,2025-02-22 11:28:00,2025-02-23 13:26:00,1558,0,product_page,one_time,P0047,other_accessories,phone_cases,personalized_cases,0,0,2,22,5,11,0
B_C04297,B_U2556,2025-11-19 19:13:00,2025-11-20 00:52:00,339,1,product_page,two_times,P0008,retro_consoles,caseover_projector,unknown,0,1,11,19,2,19,1
B_C04298,B_U2686,2025-12-05 21:20:00,2025-12-06 00:39:00,199,0,general_contact,lead,P0020,kits_and_bundles,unknown,unknown,0,1,12,5,4,21,1
B_C04299,B_U0129,2025-11-10 14:45:00,2025-11-10 17:52:00,187,1,general_contact,vip,P0034,other_accessories,chargers_and_others,unknown,0,1,11,10,0,14,1
B_C04300,B_U0897,2025-03-10 15:22:00,2025-03-13 08:10:00,3888,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,3,10,0,15,0
B_C04301,B_U1678,2025-05-25 12:53:00,2025-05-25 13:57:00,64,1,product_page,one_time,P0038,other_accessories,phone_cases,all_phone_cases,1,0,5,25,6,12,1
B_C04302,B_U1899,2025-05-10 12:26:00,2025-05-11 05:08:00,1002,1,general_contact,two_times,P0020,kits_and_bundles,unknown,unknown,0,0,5,10,5,12,1
B_C04303,B_U2336,2025-02-03 08:34:00,2025-02-05 01:38:00,2464,0,product_page,two_times,P0055,other_accessories,phone_cases,men,0,0,2,3,0,8,0
B_C04304,B_U0193,2025-10-16 15:14:00,2025-10-17 05:05:00,831,0,product_page,one_time,P0020,kits_and_bundles,unknown,unknown,0,0,10,16,3,15,1
B_C04305,B_U1966,2025-04-18 18:01:00,2025-04-22 09:11:00,5230,0,product_page,vip,P0020,kits_and_bundles,unknown,unknown,0,0,4,18,4,18,0
B_C04306,B_U2708,2025-07-11 16:11:00,2025-07-13 08:32:00,2421,0,product_page,one_time,P0011,car_accessories,unknown,unknown,0,0,7,11,4,16,0
B_C04307,B_U0747,2025-05-04 18:20:00,2025-05-04 22:38:00,258,1,general_contact,vip,unknown,unknown,unknown,unknown,0,0,5,4,6,18,1
B_C04308,B_U2324,2025-02-22 09:10:00,2025-02-25 16:45:00,4775,0,general_contact,lead,P0004,retro_consoles,caseover_console,unknown,0,0,2,22,5,9,0
B_C04309,B_U1272,2025-05-30 10:45:00,2025-06-03 02:07:00,5242,0,general_contact,two_times,P0009,car_accessories,unknown,unknown,1,0,5,30,4,10,0
B_C04310,B_U2378,2025-09-02 12:46:00,2025-09-02 15:36:00,170,0,general_contact,vip,P0020,kits_and_bundles,unknown,unknown,1,1,9,2,1,12,1
B_C04311,B_U1200,2025-05-01 12:42:00,2025-05-01 13:02:00,20,0,general_contact,vip,unknown,unknown,unknown,unknown,1,0,5,1,3,12,1
B_C04312,B_U0890,2025-07-31 13:39:00,2025-08-01 06:52:00,1033,0,product_page,two_times,P0004,retro_consoles,caseover_console,unknown,1,0,7,31,3,13,1
B_C04313,B_U2366,2025-04-20 09:43:00,2025-04-20 10:45:00,62,1,general_contact,one_time,P0019,kits_and_bundles,unknown,unknown,0,0,4,20,6,9,1
B_C04314,B_U1363,2025-10-04 11:42:00,2025-10-06 07:46:00,2644,0,product_page,one_time,P0006,retro_consoles,caseover_projector,unknown,0,0,10,4,5,11,0
B_C04315,B_U1661,2025-09-25 16:31:00,2025-09-26 02:53:00,622,1,product_page,two_times,P0021,earphones,unknown,unknown,1,1,9,25,3,16,1
B_C04316,B_U2627,2025-07-09 20:24:00,2025-07-10 15:40:00,1156,0,product_page,vip,P0045,other_accessories,phone_cases,personalized_cases,0,0,7,9,2,20,1
B_C04317,B_U1561,2025-11-16 11:36:00,2025-11-16 12:01:00,25,0,product_page,one_time,P0007,retro_consoles,caseover_projector,unknown,0,1,11,16,6,11,1
B_C04318,B_U0724,2025-10-22 14:14:00,2025-10-25 14:23:00,4329,0,general_contact,one_time,P0022,earphones,unknown,unknown,0,0,10,22,2,14,0
B_C04319,B_U2032,2025-12-11 08:33:00,2025-12-11 10:41:00,128,0,product_page,lead,P0017,kits_and_bundles,unknown,unknown,0,1,12,11,3,8,1
B_C04320,B_U0134,2025-01-18 11:04:00,2025-01-19 02:58:00,954,1,product_page,lead,P0010,car_accessories,unknown,unknown,0,0,1,18,5,11,1
B_C04321,B_U2634,2025-09-04 12:35:00,2025-09-04 15:17:00,162,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,1,9,4,3,12,1
B_C04322,B_U2617,2025-08-30 13:05:00,2025-09-03 06:17:00,5352,1,general_contact,one_time,unknown,unknown,unknown,unknown,1,0,8,30,5,13,0
B_C04323,B_U0036,2025-06-05 17:37:00,2025-06-08 23:08:00,4651,1,general_contact,one_time,P0004,retro_consoles,caseover_console,unknown,0,0,6,5,3,17,0
B_C04324,B_U0589,2025-05-31 18:57:00,2025-06-04 07:22:00,5065,0,general_contact,vip,P0020,kits_and_bundles,unknown,unknown,1,0,5,31,5,18,0
B_C04325,B_U1752,2025-12-17 14:22:00,2025-12-19 13:29:00,2827,1,general_contact,lead,P0053,other_accessories,phone_cases,men,0,1,12,17,2,14,0
B_C04326,B_U2282,2025-01-04 17:07:00,2025-01-08 03:05:00,4918,1,general_contact,vip,P0022,earphones,unknown,unknown,0,0,1,4,5,17,0
B_C04327,B_U0992,2025-10-22 12:09:00,2025-10-22 15:35:00,206,0,general_contact,two_times,P0051,other_accessories,phone_cases,cars,0,0,10,22,2,12,1
B_C04328,B_U2092,2025-10-08 12:50:00,2025-10-08 21:20:00,510,0,product_page,vip,P0034,other_accessories,chargers_and_others,unknown,0,0,10,8,2,12,1
B_C04329,B_U1567,2025-12-06 08:15:00,2025-12-08 18:22:00,3487,1,product_page,lead,P0026,other_accessories,airpods_cases,unknown,0,1,12,6,5,8,0
B_C04330,B_U0577,2025-02-23 10:57:00,2025-02-25 15:07:00,3130,0,product_page,vip,P0010,car_accessories,unknown,unknown,0,0,2,23,6,10,0
B_C04331,B_U0029,2025-07-21 21:38:00,2025-07-21 21:55:00,17,0,product_page,one_time,P0010,car_accessories,unknown,unknown,0,0,7,21,0,21,1
B_C04332,B_U1560,2025-11-02 21:08:00,2025-11-03 00:17:00,189,1,product_page,one_time,P0046,other_accessories,phone_cases,personalized_cases,1,1,11,2,6,21,1
B_C04333,B_U1719,2025-03-08 19:59:00,2025-03-08 20:12:00,13,0,product_page,vip,P0042,other_accessories,phone_cases,football,0,0,3,8,5,19,1
B_C04334,B_U0973,2025-05-10 16:28:00,2025-05-10 22:44:00,376,0,product_page,one_time,P0056,other_accessories,phone_cases,men,0,0,5,10,5,16,1
B_C04335,B_U1210,2025-08-03 15:25:00,2025-08-07 02:57:00,5012,1,product_page,lead,P0014,cameras_and_accessories,unknown,unknown,0,0,8,3,6,15,0
B_C04336,B_U2724,2025-03-20 17:05:00,2025-03-20 18:36:00,91,1,product_page,lead,P0034,other_accessories,chargers_and_others,unknown,0,0,3,20,3,17,1
B_C04337,B_U0889,2025-12-06 20:55:00,2025-12-08 13:01:00,2406,0,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,0,1,12,6,5,20,0
B_C04338,B_U2572,2025-09-25 21:10:00,2025-09-26 00:59:00,229,1,product_page,vip,P0024,earphones,unknown,unknown,1,1,9,25,3,21,1
B_C04339,B_U1911,2025-10-12 13:52:00,2025-10-12 21:03:00,431,1,general_contact,two_times,unknown,unknown,unknown,unknown,0,0,10,12,6,13,1
B_C04340,B_U2599,2025-02-23 12:25:00,2025-02-23 14:06:00,101,1,product_page,lead,P0037,other_accessories,phone_cases,all_phone_cases,0,0,2,23,6,12,1
B_C04341,B_U0885,2025-01-04 12:40:00,2025-01-04 20:06:00,446,0,product_page,two_times,P0024,earphones,unknown,unknown,0,0,1,4,5,12,1
B_C04342,B_U1703,2025-06-14 16:29:00,2025-06-15 23:23:00,1854,0,product_page,two_times,P0007,retro_consoles,caseover_projector,unknown,0,0,6,14,5,16,0
B_C04343,B_U0295,2025-04-20 12:52:00,2025-04-21 23:10:00,2058,0,product_page,vip,P0052,other_accessories,phone_cases,cars,0,0,4,20,6,12,0
B_C04344,B_U2190,2025-07-09 11:04:00,2025-07-13 06:21:00,5477,1,general_contact,lead,unknown,unknown,unknown,unknown,0,0,7,9,2,11,0
B_C04345,B_U0814,2025-03-13 12:59:00,2025-03-14 11:34:00,1355,1,general_contact,lead,P0001,retro_consoles,caseover_console,unknown,0,0,3,13,3,12,1
B_C04346,B_U2193,2025-01-14 12:40:00,2025-01-15 02:08:00,808,1,general_contact,lead,unknown,unknown,unknown,unknown,0,0,1,14,1,12,1
B_C04347,B_U1267,2025-02-27 12:53:00,2025-02-27 14:22:00,89,1,general_contact,two_times,unknown,unknown,unknown,unknown,1,0,2,27,3,12,1
B_C04348,B_U1484,2025-02-01 08:58:00,2025-02-01 09:39:00,41,1,product_page,two_times,P0025,other_accessories,airpods_cases,unknown,1,0,2,1,5,8,1
B_C04349,B_U0815,2025-04-28 15:47:00,2025-04-29 11:50:00,1203,0,product_page,vip,P0019,kits_and_bundles,unknown,unknown,1,0,4,28,0,15,1
B_C04350,B_U1627,2025-06-16 09:02:00,2025-06-17 04:42:00,1180,0,product_page,one_time,P0009,car_accessories,unknown,unknown,0,0,6,16,0,9,1
B_C04351,B_U0772,2025-10-25 09:33:00,2025-10-25 21:30:00,717,0,product_page,lead,P0003,retro_consoles,caseover_console,unknown,1,0,10,25,5,9,1
B_C04352,B_U2417,2025-03-31 22:29:00,2025-04-01 00:44:00,135,0,general_contact,two_times,P0021,earphones,unknown,unknown,1,0,3,31,0,22,1
B_C04353,B_U0728,2025-03-14 18:20:00,2025-03-15 02:11:00,471,0,product_page,one_time,P0020,kits_and_bundles,unknown,unknown,0,0,3,14,4,18,1
B_C04354,B_U0420,2025-03-02 16:53:00,2025-03-02 19:10:00,137,1,product_page,one_time,P0001,retro_consoles,caseover_console,unknown,1,0,3,2,6,16,1
B_C04355,B_U0153,2025-01-23 22:32:00,2025-01-26 06:33:00,3361,1,general_contact,two_times,P0050,other_accessories,phone_cases,cars,0,0,1,23,3,22,0
B_C04356,B_U0024,2025-07-22 13:34:00,2025-07-22 18:03:00,269,0,product_page,two_times,P0016,cameras_and_accessories,unknown,unknown,0,0,7,22,1,13,1
B_C04357,B_U2350,2025-01-18 18:35:00,2025-01-18 19:49:00,74,0,product_page,lead,P0050,other_accessories,phone_cases,cars,0,0,1,18,5,18,1
B_C04358,B_U1651,2025-11-18 20:09:00,2025-11-19 00:40:00,271,0,product_page,vip,P0030,other_accessories,protection_accessories,unknown,0,1,11,18,1,20,1
B_C04359,B_U1137,2025-11-30 10:56:00,2025-11-30 21:25:00,629,1,product_page,lead,P0010,car_accessories,unknown,unknown,1,1,11,30,6,10,1
B_C04360,B_U2365,2025-12-10 12:51:00,2025-12-10 17:25:00,274,1,general_contact,one_time,P0017,kits_and_bundles,unknown,unknown,0,1,12,10,2,12,1
B_C04361,B_U2139,2025-06-28 16:28:00,2025-06-29 03:50:00,682,0,product_page,two_times,P0022,earphones,unknown,unknown,1,0,6,28,5,16,1
B_C04362,B_U0603,2025-11-27 12:59:00,2025-11-27 23:41:00,642,0,product_page,two_times,P0021,earphones,unknown,unknown,1,1,11,27,3,12,1
B_C04363,B_U2362,2025-06-03 21:07:00,2025-06-03 23:20:00,133,1,product_page,one_time,P0013,cameras_and_accessories,unknown,unknown,0,0,6,3,1,21,1
B_C04364,B_U0622,2025-05-21 16:19:00,2025-05-21 22:33:00,374,0,product_page,lead,P0034,other_accessories,chargers_and_others,unknown,0,0,5,21,2,16,1
B_C04365,B_U0454,2025-03-04 09:38:00,2025-03-04 10:04:00,26,0,product_page,lead,P0017,kits_and_bundles,unknown,unknown,0,0,3,4,1,9,1
B_C04366,B_U2213,2025-02-10 15:02:00,2025-02-10 19:39:00,277,0,product_page,one_time,P0013,cameras_and_accessories,unknown,unknown,0,0,2,10,0,15,1
B_C04367,B_U0244,2025-11-23 17:54:00,2025-11-23 23:30:00,336,1,general_contact,vip,unknown,unknown,unknown,unknown,0,1,11,23,6,17,1
B_C04368,B_U1621,2025-03-21 19:16:00,2025-03-25 01:47:00,4711,1,product_page,one_time,P0015,cameras_and_accessories,unknown,unknown,0,0,3,21,4,19,0
B_C04369,B_U2376,2025-08-30 20:40:00,2025-09-03 05:31:00,4851,0,product_page,one_time,P0021,earphones,unknown,unknown,1,0,8,30,5,20,0
B_C04370,B_U0377,2025-02-21 12:01:00,2025-02-22 10:55:00,1374,1,product_page,lead,P0033,other_accessories,chargers_and_others,unknown,0,0,2,21,4,12,1
B_C04371,B_U0734,2025-02-22 15:33:00,2025-02-23 16:40:00,1507,0,product_page,lead,P0024,earphones,unknown,unknown,0,0,2,22,5,15,0
B_C04372,B_U1591,2025-10-08 19:27:00,2025-10-08 19:33:00,6,0,product_page,two_times,P0023,earphones,unknown,unknown,0,0,10,8,2,19,1
B_C04373,B_U0803,2025-07-12 21:39:00,2025-07-12 22:16:00,37,0,product_page,vip,P0042,other_accessories,phone_cases,football,0,0,7,12,5,21,1
B_C04374,B_U0696,2025-09-04 09:07:00,2025-09-06 16:30:00,3323,0,product_page,vip,P0024,earphones,unknown,unknown,0,1,9,4,3,9,0
B_C04375,B_U1453,2025-04-26 17:12:00,2025-04-26 17:47:00,35,1,product_page,lead,P0023,earphones,unknown,unknown,1,0,4,26,5,17,1
B_C04376,B_U1351,2025-09-30 21:49:00,2025-09-30 23:42:00,113,0,product_page,lead,P0049,other_accessories,phone_cases,cars,1,1,9,30,1,21,1
B_C04377,B_U2459,2025-05-23 20:00:00,2025-05-27 14:33:00,5433,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,5,23,4,20,0
B_C04378,B_U2491,2025-04-20 10:35:00,2025-04-23 07:09:00,4114,0,product_page,lead,P0036,other_accessories,chargers_and_others,unknown,0,0,4,20,6,10,0
B_C04379,B_U0501,2025-08-24 12:33:00,2025-08-27 13:23:00,4370,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,8,24,6,12,0
B_C04380,B_U1154,2025-12-19 21:47:00,2025-12-19 23:43:00,116,1,general_contact,vip,unknown,unknown,unknown,unknown,0,1,12,19,4,21,1
B_C04381,B_U2672,2025-12-15 22:07:00,2025-12-16 01:43:00,216,1,general_contact,one_time,P0021,earphones,unknown,unknown,0,1,12,15,0,22,1
B_C04382,B_U1114,2025-12-08 08:13:00,2025-12-08 11:31:00,198,1,product_page,lead,P0023,earphones,unknown,unknown,0,1,12,8,0,8,1
B_C04383,B_U0034,2025-10-09 12:24:00,2025-10-09 12:52:00,28,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,10,9,3,12,1
B_C04384,B_U0165,2025-02-08 15:06:00,2025-02-10 12:53:00,2747,0,product_page,one_time,P0017,kits_and_bundles,unknown,unknown,0,0,2,8,5,15,0
B_C04385,B_U1136,2025-06-25 13:05:00,2025-06-27 13:00:00,2875,0,product_page,lead,P0002,retro_consoles,caseover_console,unknown,1,0,6,25,2,13,0
B_C04386,B_U1727,2025-12-26 21:12:00,2025-12-27 02:10:00,298,0,product_page,lead,P0004,retro_consoles,caseover_console,unknown,1,1,12,26,4,21,1
B_C04387,B_U1732,2025-05-04 20:11:00,2025-05-05 00:35:00,264,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,5,4,6,20,1
